,Position,Appearances,Goals,Assists,Big chances missed,Red cards,PFA_Team,Big chances created,Interceptions,Clearances,Saves,Penalties saved,High Claims
0,1,2,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,12,1.0,1.0,2.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,15,4.0,0.0,4.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,1,15,1.0,2.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4,1,30,24.0,2.0,16.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
5,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
6,1,2,1.0,0.0,2.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7,1,10,0.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
8,1,26,8.0,3.0,6.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
9,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
10,1,34,11.0,6.0,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
11,1,7,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
12,1,30,7.0,0.0,1.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
13,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
14,1,13,0.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
15,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,22,1.0,2.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
17,1,29,9.0,3.0,9.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
18,1,31,4.0,0.0,7.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
19,1,9,0.0,2.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
20,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
21,1,27,7.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
22,1,26,5.0,3.0,4.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
23,1,26,4.0,3.0,4.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
24,1,26,5.0,2.0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
25,1,19,3.0,2.0,2.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
26,1,1,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
27,1,10,0.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
28,1,1,0.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
29,1,21,3.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
30,1,11,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
31,1,10,0.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
32,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
33,1,38,13.0,7.0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
34,1,33,15.0,1.0,7.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
35,1,29,2.0,0.0,5.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
36,1,26,2.0,8.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
37,1,3,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
38,1,28,12.0,6.0,9.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
39,1,26,5.0,1.0,7.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
40,1,1,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
41,1,3,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
42,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
43,1,13,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
44,1,13,0.0,0.0,2.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
45,1,2,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
46,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
47,1,10,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
48,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
49,1,16,4.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
50,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
51,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
52,1,16,3.0,0.0,5.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
53,1,32,5.0,2.0,6.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
54,1,38,16.0,6.0,13.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
55,1,1,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
56,1,33,6.0,0.0,6.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
57,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
58,1,21,1.0,0.0,2.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
59,1,14,1.0,2.0,2.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
60,1,31,4.0,3.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
61,1,1,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
62,1,2,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
63,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
64,1,37,15.0,3.0,17.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
65,1,26,8.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
66,1,6,2.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
67,1,2,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
68,1,13,2.0,2.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
69,1,13,1.0,2.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
70,1,34,3.0,2.0,12.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
71,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
72,1,22,4.0,1.0,6.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
73,1,12,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
74,1,38,25.0,1.0,18.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
75,1,1,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
76,1,14,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
77,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
78,1,7,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
79,1,31,6.0,2.0,2.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
80,1,25,5.0,4.0,6.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
81,1,4,0.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
82,1,2,0.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
83,1,1,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
84,1,19,1.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
85,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
86,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
87,1,28,10.0,4.0,12.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
88,1,37,18.0,6.0,18.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
89,1,37,17.0,11.0,5.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
90,1,3,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
91,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
92,1,37,11.0,6.0,12.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0
93,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
94,1,31,11.0,4.0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
95,1,29,7.0,1.0,6.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
96,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
97,1,34,9.0,4.0,8.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0
98,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
99,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100,1,21,3.0,0.0,4.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101,1,11,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
102,1,8,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
103,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
104,1,23,4.0,1.0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
105,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
106,1,5,0.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
107,1,12,0.0,0.0,1.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
108,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
109,1,5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
110,1,36,5.0,0.0,7.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
111,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
112,1,16,5.0,1.0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
113,1,2,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
114,1,10,2.0,0.0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
115,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
116,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
117,1,29,7.0,2.0,4.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
118,1,30,11.0,6.0,4.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
119,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
120,1,34,6.0,2.0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
121,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
122,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
123,1,3,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
124,1,11,5.0,2.0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
125,1,13,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
126,1,3,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
127,1,31,10.0,7.0,6.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
128,1,12,0.0,0.0,2.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
129,1,34,9.0,2.0,7.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
130,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
131,1,28,8.0,6.0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
132,1,30,13.0,4.0,11.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
133,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
134,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
135,1,27,2.0,0.0,2.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
136,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
137,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
138,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
139,1,28,4.0,1.0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
140,1,31,6.0,2.0,6.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
141,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
142,1,14,8.0,1.0,5.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
143,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
144,1,34,7.0,12.0,4.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
145,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
146,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
147,1,12,0.0,2.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
148,1,6,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
149,1,2,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
150,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
151,1,10,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
152,1,29,6.0,2.0,5.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
153,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
154,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
155,1,36,24.0,6.0,22.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0
156,1,4,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
157,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
158,1,28,5.0,2.0,11.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
159,1,27,5.0,3.0,4.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
160,1,23,3.0,1.0,2.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
161,1,11,4.0,2.0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
162,1,21,5.0,3.0,4.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
163,1,35,5.0,6.0,2.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
164,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
165,1,13,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
166,1,34,2.0,1.0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
167,1,15,3.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
168,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
169,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
170,1,31,6.0,3.0,13.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
171,1,31,20.0,3.0,13.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
172,1,3,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
173,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
174,1,18,3.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
175,1,29,9.0,3.0,7.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
176,1,32,6.0,5.0,12.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
177,1,1,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
178,1,15,6.0,1.0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
179,1,14,1.0,3.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
180,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
181,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
182,1,14,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
183,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
184,1,28,6.0,2.0,2.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
185,1,18,0.0,2.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
186,1,20,5.0,1.0,2.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
187,1,36,15.0,2.0,12.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
188,1,17,0.0,0.0,4.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
189,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
190,1,9,3.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
191,1,14,1.0,4.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
192,1,10,2.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
193,1,24,2.0,0.0,2.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
194,1,18,1.0,0.0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
195,1,7,0.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
196,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
197,1,16,1.0,0.0,4.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
198,1,11,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
199,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
200,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
201,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
202,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
203,1,27,7.0,2.0,5.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
204,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
205,1,37,10.0,4.0,7.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
206,1,37,15.0,2.0,7.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
207,1,4,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
208,1,11,0.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
209,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
210,1,35,20.0,7.0,12.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
211,1,22,2.0,0.0,2.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
212,1,27,1.0,2.0,4.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
213,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
214,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
215,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
216,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
217,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
218,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
219,1,13,0.0,3.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
220,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
221,1,1,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
222,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
223,1,11,4.0,0.0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
224,1,10,7.0,4.0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
225,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
226,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
227,1,16,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
228,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
229,1,29,12.0,3.0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
230,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
231,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
232,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
233,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
234,1,3,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
235,1,11,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
236,1,32,9.0,3.0,6.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
237,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
238,1,36,16.0,5.0,9.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
239,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
240,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
241,1,24,4.0,3.0,2.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
242,1,28,17.0,5.0,18.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
243,1,18,1.0,1.0,4.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
244,1,20,4.0,3.0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
245,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
246,1,19,1.0,1.0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
247,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
248,1,26,3.0,3.0,2.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
249,1,27,2.0,2.0,5.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
250,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
251,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
252,1,2,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
253,1,2,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
254,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
255,1,36,16.0,2.0,4.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
256,1,6,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
257,1,1,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
258,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
259,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
260,1,33,15.0,1.0,5.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
261,1,8,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
262,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
263,1,37,25.0,6.0,8.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
264,1,36,6.0,3.0,5.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
265,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
266,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
267,1,27,13.0,5.0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
268,1,12,2.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
269,1,25,4.0,6.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
270,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
271,1,12,0.0,1.0,2.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
272,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
273,1,5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
274,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
275,1,11,0.0,0.0,2.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
276,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
277,1,21,2.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
278,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
279,1,13,0.0,3.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
280,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
281,1,36,9.0,4.0,5.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
282,1,5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
283,1,16,2.0,2.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
284,1,17,4.0,1.0,2.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
285,1,19,4.0,2.0,3.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
286,1,29,0.0,3.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
287,1,4,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
288,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
289,1,19,4.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
290,1,30,3.0,1.0,2.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
291,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
292,1,34,7.0,3.0,4.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
293,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
294,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
295,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
296,1,35,9.0,9.0,2.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
297,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
298,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
299,1,2,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
300,1,11,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
301,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
